contextID,slug,alignment,type,subtype,armor_class,hit_points,strength,dexterity,constitution,intelligence,wisdom,charisma,cr
dnd5e,homunculus_bf,,Construct,,13,34,4,16,10,14,10,6,1
dnd5e,hongaek,neutral evil,Elemental,,15,105,5,20,14,12,15,13,8
dnd5e,hooden-horse,lawful evil,Undead,,14,117,18,14,14,12,15,19,6
dnd5e,horakh,neutral,Monstrosity,,17,161,18,19,19,8,15,10,9
dnd5e,horakh-tob1-2023,Neutral,Monstrosity,,17,161,18,19,19,5,15,10,9
dnd5e,horde-demon-a5e,,Fiend,,13,52,16,12,14,8,8,8,3
dnd5e,horde-demon-band-a5e,,Fiend,,13,260,16,12,14,8,8,8,13
dnd5e,horde-of-shadows-a5e,,Undead,,12,90,6,14,10,8,10,14,4
dnd5e,horned-devil,lawful evil,Fiend,devil,18,178,22,17,21,12,16,17,11
dnd5e,horned-devil-a5e,,Fiend,,18,168,20,16,20,12,16,16,11
dnd5e,horned-serpent,unaligned,Monstrosity,,18,210,22,16,20,4,14,16,12
dnd5e,horned-tauric-a5e,,Fey,,13,45,16,16,14,10,16,10,2
dnd5e,horned_devil_bf,,Fiend,Devil,18,185,30,24,20,12,24,24,11
dnd5e,horse_draft_bf,,Beast,,10,15,18,10,12,2,10,6,0.25
dnd5e,horse_riding_bf,,Beast,,10,15,16,10,12,2,10,6,0.25
dnd5e,horse_war_bf,,Beast,,15,22,18,12,12,2,12,6,0.5
dnd5e,hound-guardian-a5e,,Construct,,15,32,16,10,14,2,12,6,1
dnd5e,hound-of-the-night,unaligned,Monstrosity,,16,112,20,16,14,9,14,10,5
dnd5e,hound-of-tindalos,neutral evil,Aberration,,17,93,18,22,18,14,16,18,8
dnd5e,houndofthenight-tob1-2023,Neutral,Monstrosity,,15,112,20,16,14,7,14,10,5
dnd5e,howler-baboon,unaligned,Beast,,12,13,15,14,14,6,12,7,0.25
dnd5e,howler-of-the-hill,neutral evil,Aberration,,18,178,17,22,16,17,18,18,14
dnd5e,hraesvelgr-the-corpse-swallower,neutral,Giant,shapechanger,19,241,25,10,20,16,17,20,19
dnd5e,hraesvelgr-tob1-2023,Titan),Giant,,19,241,25,10,20,16,17,20,19
dnd5e,huecambra,unaligned,Monstrosity,,17,136,18,12,20,8,13,17,8
dnd5e,huli-jing,neutral,Fey,shapechanger,14,130,15,18,14,16,16,20,9
dnd5e,hulking-whelp,chaotic neutral,Fey,shapechanger,15,94,21,10,18,7,14,9,5
dnd5e,hulkingwhelp-tob1-2023,Chaotic Neutral,Fey,,15,94,21,10,18,7,14,9,5
dnd5e,hundun,chaotic good,Celestial,,18,153,20,14,16,4,20,18,10
dnd5e,hundun-tob1-2023,Chaotic Good,Celestial,,18,153,20,14,16,4,20,18,12
dnd5e,hunter-shark,unaligned,Beast,,12,45,18,13,15,1,10,4,2
dnd5e,hunter-shark-a5e,,Beast,,12,45,18,12,14,2,10,4,2
dnd5e,husk_demon_bf,,Fiend,Demon,15,82,12,20,16,6,8,4,4
dnd5e,hvalfiskr,lawful neutral,Giant,,16,275,23,17,22,10,14,18,15
dnd5e,hverhuldra,neutral good,Fey,,15,120,13,16,18,11,15,18,6
dnd5e,hydra,unaligned,Monstrosity,,15,172,20,12,20,2,10,7,8
dnd5e,hydra-a5e,,Monstrosity,,16,172,20,12,20,2,12,6,9
dnd5e,hydra_bf,,Dragon,,15,166,20,12,20,2,10,6,8
dnd5e,hyena,unaligned,Beast,,11,5,11,13,12,2,12,5,0
dnd5e,hyena-a5e,,Beast,,11,4,10,12,10,2,12,4,0
dnd5e,hyena_bf,,Beast,,10,8,10,10,12,2,12,4,0
dnd5e,hyena_giant_bf,,Beast,,12,42,16,14,14,2,12,6,1
dnd5e,iaaffrat,lawful evil,Elemental,Swarm,17,170,3,21,16,20,18,23,15
dnd5e,iaaffrat-tob1-2023,Lawful Evil,Swarm,,17,170,3,21,16,20,18,23,15
dnd5e,ibexian,chaotic evil,Fiend,,15,119,19,17,17,6,14,7,6
dnd5e,ice-bogie,chaotic neutral,Fey,,12,10,7,14,10,8,7,12,0.125
dnd5e,ice-devil,lawful evil,Fiend,devil,18,180,21,14,18,18,15,18,14
dnd5e,ice-devil-a5e,,Fiend,,18,180,20,14,18,18,16,18,12
dnd5e,ice-elemental,neutral,Elemental,,15,114,18,9,19,5,14,6,5
dnd5e,ice-maiden,lawful evil,Fey,,16,84,12,17,15,19,13,23,6
dnd5e,ice-mephit,neutral evil,Elemental,,11,21,7,13,10,9,11,12,0.5
dnd5e,ice-mephit-a5e,,Elemental,,12,21,8,14,10,8,10,10,0.5
dnd5e,ice-urchin,unaligned,Monstrosity,,14,45,15,12,14,5,11,5,1
dnd5e,ice-willow,neutral,Plant,,15,142,19,9,18,7,14,5,6
dnd5e,ice-worm-a5e,,Monstrosity,,18,247,28,8,22,2,10,4,15
dnd5e,ice_devil_bf,,Fiend,Devil,18,193,20,24,28,18,24,28,14
dnd5e,ice_mephit_bf,,Elemental,,12,27,4,14,10,6,10,12,0.5
dnd5e,icemaiden-tob1-2023,Lawful Evil,Fey,,16,84,12,17,15,19,13,20,6
dnd5e,iceworm,unaligned,Monstrosity,,13,38,10,16,15,3,8,4,1
dnd5e,ichneumon,unaligned,Monstrosity,,16,123,22,18,18,6,14,12,11
dnd5e,ichor-ooze,neutral evil,Ooze,,8,39,15,6,14,3,7,1,2
dnd5e,idolic-deity,neutral evil,Construct,,17,90,14,20,18,10,11,20,8
dnd5e,idolicdeity-tob1-2023,Neutral Evil,Construct,,17,105,14,20,18,10,11,20,8
dnd5e,ijiraq,chaotic neutral,Fey,,14,127,17,13,19,11,15,9,7
dnd5e,ikuchi,chaotic neutral,Elemental,,16,116,20,13,18,6,12,8,8
dnd5e,illhveli-kembingur,chaotic evil,Monstrosity,,17,210,27,12,24,7,14,12,12
dnd5e,illhveli-nauthveli,chaotic evil,Monstrosity,,18,280,30,10,25,6,15,12,16
dnd5e,imp,lawful evil,Fiend,devil,13,10,6,17,13,11,12,14,1
dnd5e,imp-a5e,,Fiend,,13,14,6,16,12,10,12,14,0.5
dnd5e,imp-familiar-a5e,,Fiend,,13,14,6,16,12,10,12,14,0.5
dnd5e,imp_bf,,Fiend,Devil,13,31,6,16,12,10,12,18,1
dnd5e,imperator,neutral,Monstrosity,,16,216,20,10,24,7,12,15,11
dnd5e,imperator-penguin-swarm,unaligned,Beast,Swarm,13,114,15,10,16,4,14,12,5
dnd5e,imperial-dragon-wyrmling,neutral,Dragon,,17,60,19,12,17,14,12,14,3
dnd5e,imperialghoul-tob1-2023,Lawful Evil,Undead,,16,93,16,14,12,13,14,14,4
dnd5e,imy-ut-ushabti,neutral,Monstrosity,,15,97,17,14,15,6,10,5,3
dnd5e,incandescent-one,chaotic good,Celestial,,16,144,16,18,18,11,17,18,9
dnd5e,incarnate-gloom,neutral evil,Undead,,16,184,4,19,13,12,15,20,13
dnd5e,incinis,neutral evil,Elemental,,17,171,12,20,18,10,16,10,10
dnd5e,infernal-centaur,lawful evil,Fiend,,15,60,17,12,16,11,14,13,4
dnd5e,infernal-knight,lawful evil,Fiend,devil,18,247,24,14,20,17,21,20,16
dnd5e,infernal-swarm,lawful evil,Fiend,Swarm of Devils,16,150,18,16,13,8,12,19,12
dnd5e,initiate-of-the-elder-elementals,any evil alignment,Humanoid,kobold,12,33,9,14,15,16,11,12,2
dnd5e,ink-devil,lawful evil,Fiend,devil,14,54,12,18,12,20,8,18,2
dnd5e,ink-guardian,unaligned,Ooze,,8,102,16,7,16,6,6,1,4
dnd5e,inkdevil-tob1-2023,Lawful Evil,Fiend,,14,54,12,18,12,20,8,18,2
dnd5e,inkling,unaligned,Construct,,12,10,4,14,10,14,12,10,0.25
dnd5e,insatiable_brood_bf,,Swarm,,13,63,10,20,12,4,12,6,3
dnd5e,insect_giant_centipede_bf,,Beast,,13,14,4,14,12,1,6,2,0.25
dnd5e,insect_giant_fire_beetle_bf,,Beast,,13,7,8,10,12,1,6,2,0
dnd5e,insect_giant_scorpion_bf,,Beast,,15,76,14,12,14,1,8,2,3
dnd5e,insect_giant_wasp_bf,,Beast,,12,25,10,14,10,1,10,2,0.5
dnd5e,insect_scorpion_bf,,Beast,,11,8,2,10,8,1,8,2,0
dnd5e,insect_swarm_of_insects_bf,,Swarm,,12,24,2,12,10,1,6,1,0.5
dnd5e,intellect-devourer-a5e,,Aberration,,14,36,6,16,14,16,14,14,3
dnd5e,invisible-stalker,neutral,Elemental,,14,104,16,19,14,10,15,11,6
dnd5e,invisible-stalker-a5e,,Elemental,,14,104,16,18,14,10,14,10,6
dnd5e,invisible_stalker_bf,,Elemental,,14,121,16,18,14,10,20,10,6
dnd5e,ion-slime,unaligned,Ooze,,13,112,10,17,18,2,4,1,5
dnd5e,irid,chaotic neutral,Celestial,,13,20,4,17,10,12,10,16,1
dnd5e,iron-golem,unaligned,Construct,,20,210,24,9,20,3,11,1,16
dnd5e,iron-guardian-a5e,,Construct,,20,210,24,12,20,3,12,1,14
dnd5e,iron-sphere,unaligned,Construct,,16,60,16,13,18,4,10,3,5
dnd5e,iron_golem_bf,,Construct,,20,201,34,8,20,2,10,1,16
dnd5e,ironghoul-tob1-2023,Lawful Evil,Undead,,16,143,18,16,14,14,14,14,5
dnd5e,isonade,chaotic neutral,Monstrosity,,18,222,30,14,26,6,18,8,14
dnd5e,isonade-tob1-2023,Chaotic Neutral,Monstrosity,,18,222,30,14,26,6,18,8,14
dnd5e,jaanavar-jal,unaligned,Monstrosity,,15,172,20,14,20,6,13,10,7
dnd5e,jack-of-strings,chaotic neutral,Fey,,14,90,14,19,17,15,14,20,5
dnd5e,jackal,unaligned,Beast,,12,3,8,15,11,3,12,6,0
dnd5e,jackal-a5e,,Beast,,12,3,8,14,10,2,12,4,0
dnd5e,jackal_bf,,Beast,,11,8,8,12,10,2,12,6,0
dnd5e,jackalope-a5e,,Beast,,14,55,11,19,16,6,17,14,3
dnd5e,jackalwere-a5e,,Fiend,,12,18,10,14,10,12,10,14,0.5
dnd5e,jackalwere-pack-leader-a5e,,Fiend,,12,36,10,14,10,12,10,14,2
dnd5e,jaculus,neutral evil,Dragon,,18,65,14,18,17,13,13,13,3
dnd5e,jaculus-tob1-2023,Neutral Evil,Dragon,,15,65,14,18,17,13,13,13,3
dnd5e,jba-fofi-spider,unaligned,Beast,,18,75,17,17,15,4,13,6,3
dnd5e,jbafofispider-tob1-2023,Unaligned,Beast,,18,75,17,17,15,4,13,6,3
dnd5e,jiangshi,chaotic evil,Undead,,15,117,17,10,14,6,12,14,6
dnd5e,jinmenju,chaotic neutral,Plant,,14,126,16,1,19,17,8,22,9
dnd5e,jinnborn-air-pirate,non-lawful,Humanoid,,14,26,13,15,14,10,12,14,0.5
dnd5e,jotun-giant,chaotic neutral,Giant,,20,407,30,8,26,18,20,14,22
dnd5e,jotun-tob1-2023,Chaotic Neutral,Giant,,20,370,30,8,26,18,20,14,22
dnd5e,jubjub-bird,unaligned,Beast,,13,91,16,13,12,3,12,11,4
dnd5e,juniper-sheriff,lawful neutral,Fey,,13,31,7,16,13,12,17,10,0.5
dnd5e,junk-shaman,lawful neutral,Humanoid,kobold,12,42,6,14,11,11,17,9,2
dnd5e,kachlian,neutral evil,Aberration,,16,157,18,10,19,16,15,9,8
dnd5e,kalke,neutral evil,Fiend,,14,9,8,17,12,13,7,13,0.25
dnd5e,kalke-tob1-2023,Neutral Evil,Fiend,,14,18,8,14,12,13,7,13,0.25
dnd5e,kallikantzaros,chaotic evil,Fey,,13,59,15,13,10,6,8,10,2
dnd5e,kamaitachi,chaotic neutral,Monstrosity,shapechanger,14,84,12,19,16,9,12,13,5
dnd5e,kapi,chaotic good,Humanoid,simian,14,13,14,18,10,11,13,9,0.5
dnd5e,kappa,chaotic neutral or chaotic evil,Fey,,16,49,18,14,12,7,14,8,2
dnd5e,karakura,neutral evil,Fiend,shapechanger,15,76,7,18,11,15,13,20,5
dnd5e,karkadann,neutral,Monstrosity,,15,157,22,10,18,7,12,8,7
dnd5e,kaveph,neutral evil,Aberration,,16,136,21,13,18,8,10,7,6
dnd5e,kech-a5e,,Humanoid,,12,30,14,14,14,10,12,10,1
dnd5e,keelbreaker-crab,unaligned,Monstrosity,,16,157,19,10,18,3,12,10,9
dnd5e,keg-golem,unaligned,Construct,,11,45,16,10,16,8,7,3,3
dnd5e,kelp-drake,neutral evil,Dragon,,15,60,18,14,16,7,12,10,3
dnd5e,kelp-eel,unaligned,Plant,,17,157,18,14,19,3,15,5,10
dnd5e,keyhole-dragonette,neutral,Dragon,,14,27,12,15,14,7,10,13,0.5
dnd5e,kezai,unaligned,Monstrosity,,16,67,13,18,16,4,12,12,4
dnd5e,khalkos-a5e,,Aberration,,16,130,12,16,14,18,16,16,9
dnd5e,khalkos-spawn-a5e,,Aberration,,16,27,6,16,14,18,14,12,2
dnd5e,khamaseen,neutral,Elemental,,13,27,14,14,15,5,10,5,1
dnd5e,khargi,neutral evil,Fiend,,16,147,20,12,18,10,15,9,9
dnd5e,khodumodumo,unaligned,Monstrosity,,18,186,23,20,21,4,15,7,14
dnd5e,kikimora,chaotic neutral,Fey,,15,65,13,18,15,12,16,21,5
dnd5e,kikimora-tob1-2023,Chaotic Neutral,Fey,,15,78,13,18,15,12,16,21,5
dnd5e,killer-whale,unaligned,Beast,,12,90,19,10,13,3,12,7,3
dnd5e,killer-whale-a5e,,Beast,,12,75,18,10,12,3,14,6,3
dnd5e,king-fomor-a5e,,Celestial,,21,656,30,24,30,22,24,26,22
dnd5e,king-kobold,lawful neutral,Humanoid,kobold,15,112,8,20,12,14,14,15,6
dnd5e,kinnara,lawful good,Celestial,,14,65,12,15,14,13,16,19,3
dnd5e,kirikari,unaligned,Monstrosity,,16,142,21,17,16,4,14,4,9
dnd5e,kishi-demon,chaotic evil,Fiend,demon,18,119,19,20,19,15,11,22,8
dnd5e,kishi-tob1-2023,Chaotic Evil,Fiend,,18,119,19,20,19,15,11,22,8
dnd5e,kitsune,chaotic neutral,Fey,shapechanger,12,49,8,15,11,12,15,14,2
dnd5e,knight,any alignment,Humanoid,any race,18,52,16,11,14,11,11,15,3
dnd5e,knight-a5e,,Humanoid,,18,52,16,12,14,10,10,14,3
dnd5e,knight-ab-errant,any alignment,Humanoid,,14,93,19,12,17,10,11,13,5
dnd5e,knight-captain-a5e,,Humanoid,,20,171,20,12,20,12,12,16,14
dnd5e,knight-of-the-road,lawful evil,Humanoid,elf,16,117,14,18,14,14,12,16,5
dnd5e,knight_bf,,Humanoid,Any Lineage,18,68,16,10,14,12,12,14,3
dnd5e,kobold,lawful evil,Humanoid,kobold,12,5,7,15,9,8,7,8,0.125
dnd5e,kobold-a5e,,Humanoid,,12,7,6,14,8,10,8,10,0.125
dnd5e,kobold-alchemist,lawful neutral,Humanoid,kobold,15,44,7,16,15,16,9,8,2
dnd5e,kobold-broodguard-a5e,,Humanoid,,16,44,14,14,14,10,10,12,2
dnd5e,kobold-broodguard-dragon-servitor-a5e,,Humanoid,,16,44,14,14,14,10,10,12,2
dnd5e,kobold-chieftain,lawful evil,Humanoid,kobold,17,82,10,17,14,11,13,14,4
dnd5e,kobold-dragon-servitor-a5e,,Humanoid,,12,7,6,14,8,10,8,10,1
dnd5e,kobold-drake-rider,lawful neutral,Humanoid,,15,71,17,16,15,12,10,14,3
dnd5e,kobold-empyrean,neutral,Celestial,,18,150,19,18,18,17,20,18,10
dnd5e,kobold-ghost-hunter,lawful neutral,Humanoid,,18,176,12,22,15,14,20,14,11
dnd5e,kobold-leviathan-hunter,chaotic neutral,Humanoid,,17,190,20,15,21,10,15,14,10
dnd5e,kobold-planes-hunter,neutral,Humanoid,,16,181,18,17,15,14,14,18,10
dnd5e,kobold-sapper,lawful neutral,Humanoid,,15,66,7,16,15,16,12,8,3
dnd5e,kobold-sorcerer-a5e,,Humanoid,,12,27,6,14,14,10,10,14,1
dnd5e,kobold-sorcerer-dragon-servitor-a5e,,Humanoid,,12,27,6,14,14,10,10,14,2
dnd5e,kobold-spellclerk,lawful neutral,Humanoid,kobold,12,21,6,14,10,16,12,12,0.5
dnd5e,kobold-trapsmith,lawful neutral,Humanoid,,14,36,7,16,12,16,13,8,1
dnd5e,kobold-war-machine,unaligned,Construct,,16,114,21,14,19,2,7,1,9
dnd5e,kobold_bf,,Humanoid,,12,9,6,18,8,8,6,8,0.125
dnd5e,kobold_swiftblade_bf,,Humanoid,,15,80,8,22,10,12,14,10,3
dnd5e,kobold_witch_bf,,Humanoid,,13,126,8,16,12,10,14,24,5
dnd5e,kongamato,unaligned,Beast,,16,112,19,18,14,2,10,7,5
dnd5e,kongamato-tob1-2023,Unaligned,Beast,,16,127,19,18,14,2,10,7,6
dnd5e,koralk-harvester-devil,lawful evil,Fiend,devil,15,136,16,13,17,10,11,13,11
dnd5e,koralk-tob1-2023,Lawful Evil,Fiend,,15,136,20,13,17,10,11,13,11
dnd5e,korrigan,chaotic neutral,Fey,,14,66,11,16,14,10,14,17,3
dnd5e,koschei,neutral evil,Fiend,,18,135,22,12,17,17,13,21,17
dnd5e,kot-bayun,neutral,Monstrosity,,15,44,16,16,13,12,16,17,2
dnd5e,kotbayun-tob1-2023,Neutral,Monstrosity,,15,66,16,16,13,12,16,17,3
dnd5e,krake-spawn,neutral evil,Monstrosity,,16,150,24,12,22,17,15,18,9
dnd5e,kraken,chaotic evil,Monstrosity,titan,18,472,30,11,25,22,18,20,23
dnd5e,kraken-a5e,,Monstrosity,,20,444,30,10,26,22,18,18,25
dnd5e,kraken_bf,,Monstrosity,,18,475,44,24,38,36,32,20,23
dnd5e,krakespawn-tob1-2023,Neutral Evil,Monstrosity,,16,175,24,12,22,17,15,18,14
dnd5e,kryt,neutral evil,Humanoid,kryt,15,120,20,10,16,6,18,6,5
dnd5e,kulmking,chaotic evil,Undead,,14,127,17,15,16,12,18,17,9
dnd5e,kuunganisha,any evil,Fiend,,13,17,6,17,11,10,12,13,2
dnd5e,labyrinth-keeper,chaotic evil,Monstrosity,,15,119,18,11,16,10,12,16,5
dnd5e,lacedon-a5e,,Undead,,12,22,12,14,10,6,10,6,1
dnd5e,lady-in-white,any alignment,Undead,,12,49,6,14,10,10,11,18,2
dnd5e,laestrigonian-giant,chaotic evil,Giant,,13,95,20,14,18,9,11,8,4
dnd5e,lake-troll,chaotic evil,Giant,,15,126,20,13,20,8,10,6,7
dnd5e,lakescourge-lotus,chaotic evil,Undead,,15,90,16,17,16,10,14,3,5
dnd5e,laketroll-tob1-2023,Chaotic Evil,Giant,,15,126,22,13,20,8,10,6,7
dnd5e,lamassu,lawful good,Celestial,,17,147,18,14,20,17,18,16,10
dnd5e,lambent-witchfyre,unaligned,Aberration,,15,110,10,16,17,2,11,1,7
dnd5e,lamia,chaotic evil,Monstrosity,,13,97,16,13,15,14,15,16,4
dnd5e,lamia-a5e,,Monstrosity,,13,85,16,16,16,14,16,18,4
dnd5e,lamia_bf,,Monstrosity,,13,95,16,12,14,14,14,20,4
dnd5e,lantern-beetle,unaligned,Beast,,13,2,6,12,10,1,7,3,0
dnd5e,lantern-dragonette,lawful neutral,Dragon,,13,28,7,12,13,16,13,12,0.5
dnd5e,lantern_hagfish_bf,,Aberration,,11,9,2,12,10,2,10,1,0.125
dnd5e,lanterndragonette-tob1-2023,Lawful Neutral,Dragon,,13,28,7,15,13,16,13,12,0.5
dnd5e,lava-keeper,lawful neutral,Elemental,,18,276,24,10,21,10,18,12,18
dnd5e,lazavik,neutral good,Fey,,14,36,12,18,15,13,17,14,3
dnd5e,leashed-lesion,chaotic evil,Aberration,,15,65,15,11,12,6,9,14,3
dnd5e,leech-swarm,unaligned,Beast,,13,32,5,16,15,2,13,4,2
dnd5e,lemure,lawful evil,Fiend,devil,7,13,10,5,11,1,11,3,0
dnd5e,lemure-a5e,,Fiend,,7,13,10,4,10,1,10,2,0.125
dnd5e,lemure-band-a5e,,Fiend,,7,67,10,4,10,1,10,2,2
dnd5e,lemure_bf,,Fiend,Devil,8,17,14,6,12,4,10,2,0.25
dnd5e,lemurfolk,neutral,Humanoid,lemurfolk,13,14,10,15,11,12,10,8,0.25
dnd5e,lemurfolk-greyfur,neutral,Humanoid,lemurfolk,13,67,9,16,12,16,12,10,4
dnd5e,lemurfolk-tob1-2023,Neutral,Humanoid,,12,21,10,15,11,12,10,8,0.25
dnd5e,leonino,unaligned,Beast,,13,13,10,16,14,8,8,12,0.125
dnd5e,leshy,chaotic neutral,Monstrosity,,14,84,16,12,14,14,15,16,1
dnd5e,leshy-tob1-2023,Chaotic Neutral,Monstrosity,,14,45,16,12,14,14,15,16,1
dnd5e,lesser-lunarchidna,neutral evil,Aberration,,15,39,10,15,14,6,12,13,2
dnd5e,lesser-scrag,chaotic evil,Monstrosity,,13,45,18,10,15,8,10,9,2
dnd5e,ley-wanderer,neutral,Aberration,,15,136,14,9,14,19,11,10,7
dnd5e,library-automaton,lawful neutral,Construct,,13,7,8,13,10,14,12,8,0.5
dnd5e,libraryautomaton-tob1-2023,Lawful Neutral,Construct,,13,24,8,13,10,16,12,8,0.5
dnd5e,lich,any evil alignment,Undead,,17,135,11,16,16,20,14,16,21
dnd5e,lich-a5e,,Undead,,18,170,12,16,18,20,16,16,21
dnd5e,lich-hound,neutral evil,Undead,,14,119,10,18,18,6,10,16,4
dnd5e,lich_bf,,Undead,,17,314,10,16,30,34,28,16,21
dnd5e,lichhound-tob1-2023,Neutral Evil,Undead,,14,85,10,18,18,6,10,16,4
dnd5e,life-broker,lawful neutral,Fey,,16,190,15,19,20,19,14,20,13
dnd5e,light-cavalry,lawful neutral,Humanoid,dragonborn,14,39,15,12,15,8,14,9,1
dnd5e,light-dragon-wyrmling,neutral good,Dragon,,13,39,14,10,15,12,14,13,2
dnd5e,light-drake,neutral good,Dragon,,13,24,7,16,13,8,12,14,0.5
dnd5e,light-eater,unaligned,Aberration,,14,26,8,14,16,4,17,8,0.5
dnd5e,likho,chaotic evil,Monstrosity,,15,90,16,18,16,13,16,21,6
dnd5e,likho-tob1-2023,Chaotic Evil,Monstrosity,,15,105,16,18,16,13,16,19,5
dnd5e,liminal-drake,neutral evil,Dragon,,17,204,7,24,16,15,18,17,14
dnd5e,lindwurm,neutral evil,Dragon,,15,136,18,20,16,6,12,8,5
dnd5e,lindwurm-tob1-2023,Neutral Evil,Dragon,,15,136,18,20,16,6,12,8,6
dnd5e,lion,unaligned,Beast,,12,26,17,15,13,3,12,8,1
dnd5e,lion-a5e,,Beast,,12,30,16,14,14,3,12,4,1
dnd5e,lion_bf,,Beast,,12,42,16,14,12,2,12,8,1
dnd5e,liosalfar,neutral,Elemental,,17,110,10,25,10,18,18,12,8
dnd5e,liosalfar-tob1-2023,Neutral,Elemental,,17,132,10,25,10,18,18,12,10
dnd5e,living-shade,neutral,Fey,,12,18,6,14,10,9,10,12,0.25
dnd5e,living-soot,neutral,Elemental,,15,142,15,20,19,6,10,8,7
dnd5e,living-star,any alignment,Celestial,,19,207,24,22,21,21,19,22,19
dnd5e,living-wick,unaligned,Construct,,13,28,10,10,10,5,5,5,0.25
dnd5e,living_colossus_bf,,Construct,,18,261,30,8,30,10,14,22,15
dnd5e,livingwick-tob1-2023,Unaligned,Construct,,13,28,14,10,10,5,5,5,0.25
dnd5e,lizard,unaligned,Beast,,10,2,2,11,10,1,8,3,0
dnd5e,lizard-a5e,,Beast,,10,2,2,10,10,2,10,4,0
dnd5e,lizard_bf,,Beast,,10,9,2,10,10,1,8,2,0
dnd5e,lizard_giant_bf,,Beast,,12,15,14,12,12,2,10,4,0.25
dnd5e,lizardfolk,neutral,Humanoid,lizardfolk,15,22,15,10,13,7,12,7,0.5
dnd5e,lizardfolk-a5e,,Humanoid,,14,22,14,12,12,10,10,8,0.5
dnd5e,lizardfolk-chosen-one-a5e,,Humanoid,,15,75,16,12,16,10,12,14,4
dnd5e,lizardfolk_bf,,Humanoid,,15,22,14,10,12,6,16,6,0.5
dnd5e,lizardfolk_ruler_bf,,Humanoid,,15,100,16,12,14,10,14,14,4
dnd5e,lizardfolk_shaman_bf,,Humanoid,,13,57,14,10,12,10,20,10,2
dnd5e,lobe-lemur,neutral,Monstrosity,,14,93,10,18,15,5,12,7,4
dnd5e,locksmith,unaligned,Construct,,18,102,20,18,18,16,10,6,8
dnd5e,lord-zombie,neutral evil,Undead,,15,82,16,14,16,10,13,15,5
dnd5e,lordofthehunt-tob1-2023,Lawful Neutral,Fey,,18,229,21,18,19,14,18,15,18
dnd5e,lorelei,chaotic evil,Fey,,15,76,10,21,18,16,16,23,5
dnd5e,lorelei-tob1-2023,Chaotic Evil,Fey,,15,93,10,21,18,16,16,21,5
dnd5e,lost-minotaur,neutral evil,Undead,,16,114,20,10,18,5,12,8,8
dnd5e,lotus-golem,unaligned,Construct,,14,82,14,19,14,6,12,4,9
dnd5e,lou-carcolh,unaligned,Monstrosity,,14,78,15,14,14,3,10,10,2
dnd5e,loxoda,neutral evil,Monstrosity,,13,147,19,12,19,12,14,10,6
dnd5e,loxoda-tob1-2023,Neutral Evil,Monstrosity,,13,147,19,12,19,12,14,10,6
dnd5e,luck-leech,neutral evil,Fey,,17,150,14,21,16,17,14,19,10
dnd5e,lunar-devil,lawful evil,Fiend,devil,16,94,21,21,20,16,15,18,8
dnd5e,lunardevil-tob1-2023,Lawful Evil,Fiend,,16,94,21,21,20,16,15,18,8
dnd5e,lunarian,chaotic neutral,Fey,,16,97,18,15,14,13,12,15,5
dnd5e,lycanthrope-werecrocodile,neutral evil,Humanoid,,12,58,15,13,14,10,11,14,3
dnd5e,lycanthrope-wereotter,chaotic good,Humanoid,,13,44,13,16,13,12,15,17,2
dnd5e,lymarien,neutral good,Fey,,13,5,1,17,10,7,13,11,0.125
dnd5e,lymarien-swarm,neutral good,Fey,Swarm,14,90,8,19,14,7,13,15,5
dnd5e,lystrosaurus,unaligned,Beast,,14,45,16,10,16,2,9,6,2
dnd5e,mad-piper,neutral,Construct,,12,19,16,8,14,5,7,16,2
dnd5e,mage,any alignment,Humanoid,any race,12,40,9,14,11,17,12,11,6
dnd5e,mage-a5e,,Humanoid,,12,67,10,14,16,16,12,10,6
dnd5e,mage_apprentice_bf,,Humanoid,Any Lineage,10,40,8,12,12,18,12,10,1
dnd5e,mage_bf,,Humanoid,Any Lineage,10,70,8,10,10,22,12,10,6
dnd5e,magma-mephit,neutral evil,Elemental,,11,22,8,12,12,7,10,10,0.5
dnd5e,magma-mephit-a5e,,Elemental,,11,21,8,12,10,8,10,10,0.5
dnd5e,magma-octopus,neutral,Elemental,,16,147,21,17,21,5,8,7,8
dnd5e,magma_mephit_bf,,Elemental,,12,27,14,10,10,6,10,12,0.5
dnd5e,magmin,chaotic neutral,Elemental,,14,9,7,15,12,8,11,10,0.5
dnd5e,magmin-a5e,,Elemental,,14,14,8,14,10,8,10,10,0.5
dnd5e,magmin_bf,,Elemental,,14,22,6,14,12,8,10,10,0.5
dnd5e,magnetic-elemental,neutral,Elemental,,16,95,18,12,18,6,10,6,6
dnd5e,mahoru,unaligned,Monstrosity,,15,91,18,19,14,3,12,7,3
dnd5e,mahoru-tob1-2023,Unaligned,Monstrosity,,15,105,18,19,14,3,12,7,3
dnd5e,major-malleable,chaotic evil,Aberration,,13,218,22,8,17,19,16,10,10
dnd5e,malakbel,chaotic evil,Fiend,demon,14,102,14,17,19,13,16,20,9
dnd5e,malakbel-tob1-2023,Chaotic Evil,Fiend,,14,102,14,17,19,13,16,20,9
dnd5e,malcubus-a5e,,Fiend,,14,78,10,16,14,14,16,20,4
dnd5e,mallqui,lawful neutral,Undead,,14,120,16,9,16,11,16,14,8
dnd5e,mallqui-tob1-2023,Lawful Neutral,Undead,,14,120,16,9,16,11,18,14,8
